Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],U_R [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irreversibel [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C]
223.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.014601003490770712,-0.0,8.382634175306098,0.013479099870661137,12.154799763792774,0,0,47.62895896935999,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
224.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.014196744594232837,-0.0,8.150543658792493,0.012660150883733814,11.416311211264947,0,0,47.61305726687494,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
224.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.01380367843903862,-0.0,7.924879046920443,0.01189095873885268,10.722690970252971,0,0,47.597947908973964,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
225.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.01342149513105868,-0.0,7.705462425266374,0.011168500362090142,10.071212979030648,0,0,47.583587567072314,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
225.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.013049893356221776,-0.0,7.4921208053344825,0.010489936352267836,9.459316803065754,0,0,47.56993541187174,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
226.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.012688580142958194,-0.0,7.284685988172262,0.009852599821560726,8.884597572017032,0,0,47.55695296520012,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
226.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.012337270631220388,-0.0,7.082994431762122,0.009253985914112046,8.344796528128528,0,0,47.5446039607507,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
227.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.011995687847898758,-0.0,6.886887122084537,0.008691741961465225,7.837792148874656,0,0,47.53285421318311,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
227.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.01166356248845551,-0.0,6.696209447751083,0.008163658236121737,7.361591808966277,0,0,47.52167149508088,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
228.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.011340632704604421,-0.0,6.510811078108515,0.0076676592668845685,6.91432394894784,0,0,47.51102542129073,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
228.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.011026643897869145,-0.0,6.33054584471778,0.00720179568185491,6.494230719606672,0,0,47.500887340197785,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
229.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.010721348518857261,-0.0,6.155271626114539,0.006764236547023501,6.099661073285525,0,0,47.491230231517825,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
229.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.010424505872091863,-0.0,5.9848502357603195,0.006353262170345784,5.72906427494589,0,0,47.482028610213064,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
230.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.010135881926246754,-0.0,5.819147313095982,0.005967257343019495,5.380983807479311,0,0,47.473258436161835,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
230.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.009855249129635703,-0.0,5.658032217611586,0.0056047049914016165,5.0540516473133845,0,0,47.464897029234855,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
231.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.009582386230810242,-0.0,5.50137792584916,0.0052641802146154845,4.746982887814487,0,0,47.45692298945191,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
231.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.009317078104124589,-0.0,5.349060931257153,0.004944344684414702,4.458570689356139,0,0,47.44931612191238,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
232.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.009059115580130166,-0.0,5.2009611468176296,0.004643941385294232,4.1876815362058135,0,0,47.44205736621189,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
232.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.008808295280665996,-0.0,5.056961810369428,0.004361789674176297,3.93325078158883,0,0,47.435128730074325,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
233.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.008564419458514964,-0.0,4.9169493925526435,0.0040967806402546925,3.6942784634205785,0,0,47.42851322694538,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
233.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.008327295841499514,-0.0,4.780813507301857,0.003847872746760801,3.4698253742620877,0,0,47.42219481730876,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
234.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.008096737480893894,-0.0,4.648446824817542,0.0036140877375226105,3.259009370053101,0,0,47.41615835350079,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
234.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.00787256260403341,-0.0,4.519744986947045,0.0033945067922287147,3.061001903115271,0,0,47.41038952781278,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
235.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.0076545944710045,-0.0,4.394606524908409,0.003188266915286749,2.8750247657995063,0,0,47.404874823683166,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
235.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.00744266123530264,-0.0,4.272932779292186,0.002994557544083766,2.700347031979364,0,0,47.399601469793396,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
236.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.007236595808348218,-0.0,4.154627822278167,0.0028126173633183657,2.5362821843699788,0,0,47.39455739689304,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
236.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.007036235727753577,-0.0,4.039598382005697,0.002641731312884288,2.3821854163823306,0,0,47.38973119718967,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
237.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.006841423029237341,-0.0,3.9277537690379623,0.0024812277775458666,2.23745109790861,0,0,47.385112086149555,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
237.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.006652004122085069,-0.0,3.819005804862251,0.0023304759473602317,2.1015103950787406,0,0,47.38068986656416,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
238.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.006467829668058036,-0.0,3.7132687523698498,0.0021888833384722064,1.973829034633226,0,0,47.37645489474627,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
238.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.0062887544636546664,-0.0,3.610459248260734,0.0020558934645381406,1.8539052041258905,0,0,47.37239804872788,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
239.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.006114637325631814,-0.0,3.510496237319778,0.0019309836496269296,1.7412675797038883,0,0,47.36851069833974,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
239.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.0059453409796956114,-0.0,3.4133009085126655,0.0018136629740024947,1.6354734737137866,0,0,47.36478467705945,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
240.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.005780731952274148,-0.0,3.318796632851115,0.001703470344714254,1.5361070948534512,0,0,47.361212255522226,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
240.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.005620680465286645,-0.0,3.226908902978434,0.0015999726834126282,1.4427779140317942,0,0,47.35778611659447,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
241.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.005465060333826158,-0.0,3.1375652744277747,0.0015027632242673498,1.3551191295139007,0,0,47.35449933191659,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
241.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.005313748866675152,-0.0,3.0506953085067696,0.001411459915299062,1.272786225319252,0,0,47.35134533982704,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
242.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.005166626769575503,-0.0,2.9662305167635328,0.0013257039168411327,1.1954556172072783,0,0,47.34831792458479,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
242.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.00502357805117667,-0.0,2.8841043069902277,0.0012451581912303485,1.1228233809286954,0,0,47.34541119681266,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
243.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.0048844899315878855,-0.0,2.8042519307216387,0.0011695061781836988,1.0546040577444118,0,0,47.342619575088406,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
243.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.004749252753462271,-0.0,2.7266104321873557,0.0010984505506552258,0.9905295325174637,0,0,47.3399377686149,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
244.0,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.004617759895542765,-0.0,2.6511185986773196,0.0010317120462832174,0.9303479799686597,0,0,47.33736076090511,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
244.5,0.0,0,-0.0,-2112.1794871794878,39.522919210419204,0.004489907688601718,-0.0,2.577716912281602,0.0009690283698351021,0.8738228749545187,0,0,47.33488379442105,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
245.0,9.5,-9500,-202.99145299145297,-2112.1794871794878,39.522919210419204,0.004365595333707867,-0.0,2.5267421107946504,0.0009101531623364454,0.8069526068368008,0,0,47.332502356109956,293.15,293.15,3.635685971204721,0.0021952756666666663,0.0017418156614519738,0.0011089528525853008,10367.903152034576,7420.974906750483
245.5,1.2,-1200,-25.64102564102564,-2213.6752136752143,39.01946818613485,-0.005682080024308341,-0.4456221972934472,-3.292087796519515,-0.012868443438964169,-11.385169802719359,0,0,41.1965552474466,293.15,293.15,3.633138509021842,0.0021952756666666663,0.0017277565902184234,0.0011278892398702122,10227.151444452358,7395.470362310065
246.0,1.5,-1500,-32.05128205128205,-2226.495726495727,38.95587437254104,-0.006776610482622903,-0.05628911965811965,-3.931293871870825,-0.013832686955931305,-12.205981620701792,0,0,46.22693799396899,293.15,293.15,3.6328167243250578,0.0021952756666666663,0.0017259807075362906,0.001130281204579885,10209.37228138934,7392.248735643909
246.5,3.0,-3000,-64.1025641025641,-2242.521367521368,38.87638210554877,-0.008156780245309813,-0.07036139957264956,-4.744186539712642,-0.015175723293374466,-13.320789124666309,0,0,46.00336767445566,293.15,293.15,3.632414493454077,0.0021952756666666663,0.0017237608541836248,0.0011332711604669764,10187.14832756057,7388.221702311212
247.0,2.3,-2300,-49.14529914529914,-2274.5726495726503,38.717397571564234,-0.011082942662883169,-0.14072279914529914,-6.458902300047953,-0.018616144804440456,-16.275191683612196,0,0,44.9954458862934,293.15,293.15,3.631610031712115,0.0021952756666666668,0.0017193211474782932,0.0011392510722411592,10142.700419903027,7380.167635645816
247.5,1.5,-1500,-32.05128205128205,-2299.1452991452998,38.59550942884276,-0.013194327859887167,-0.10788747934472932,-7.699332999970128,-0.02084493103497819,-18.17619918965992,0,0,45.35786501311454,293.15,293.15,3.630993277709944,0.0021952756666666663,0.0017159173723375388,0.0011438356712680324,10108.623690698909,7373.992851202346
248.0,1.8,-1800,-38.46153846153846,-2315.170940170941,38.51601716185049,-0.014401495416527573,-0.07036139957264956,-8.416839165081525,-0.021786257168946124,-18.937760868933175,0,0,45.81254463085093,293.15,293.15,3.6305910468389637,0.0021952756666666663,0.001713697518984873,0.0011468256271551238,10086.399736870138,7369.965817869649
248.5,1.7,-1700,-36.324786324786324,-2334.40170940171,38.420626441459774,-0.015894810661215866,-0.08443367948717949,-9.303274506246947,-0.023111676315547544,-20.030882674686726,0,0,45.58668664328796,293.15,293.15,3.630108369793786,0.0021952756666666668,0.0017110336949616742,0.0011504135742196333,10059.730992275614,7365.133377870412
249.0,2.2,-2200,-47.008547008547005,-2352.564102564103,38.3305352055352,-0.017241235184193692,-0.07974291951566952,-10.11060729278729,-0.024218513487352156,-20.910702570775843,0,0,45.60984791938631,293.15,293.15,3.6296525081400084,0.0021952756666666668,0.001708517861161986,0.0011538021908916703,10034.543844603004,7360.569406760022
249.5,1.5,-1500,-32.05128205128205,-2376.0683760683764,38.213946547279875,-0.019085772722678935,-0.10319671937321936,-11.206869956675414,-0.02599275141736547,-22.38482343209966,0,0,45.250235238207644,293.15,293.15,3.6290625695292364,0.0021952756666666668,0.0017052620762447429,0.001158187459526071,10001.948712320805,7354.663091205399
250.0,1.5,-1500,-32.05128205128205,-2392.0940170940175,38.13445428028761,-0.020130110747977152,-0.07036139957264957,-11.835516223501024,-0.02665027673511191,-22.89213509338123,0,0,45.64974117083272,293.15,293.15,3.628660338658255,0.0021952756666666668,0.0017030422228920773,0.001161177415413162,9979.724758492037,7350.636057872702
250.5,2.1,-2100,-44.87179487179487,-2408.1196581196587,38.054962013295345,-0.02114521314286291,-0.07036139957264957,-12.455104913489357,-0.027273635547817632,-23.343654119920966,0,0,45.62321217381128,293.15,293.15,3.628258107787275,0.0021952756666666668,0.001700822369539411,0.0011641673713002534,9957.500804663265,7346.609024540005
251.0,-3.2,3200,68.37606837606837,-2430.555555555556,37.94367283950617,-0.022778067527788683,-0.09850595940170938,-13.3795788553939,-0.028739936138723096,-24.733701365438773,0,0,45.20972327949584,293.15,293.15,3.627694984567901,0.0021952756666666663,0.0016977145748456788,0.0011683533095421812,9926.387269302983,7340.971177874228
