Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irrev [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C],U_R [V],Q_Irreversibel [W],Delta OCV [V],Q_Reversibel [W],Q_Cell [W]
15.0,5.4,-5400,-130.9427695296263,-578.096586675313,27.13245740736452,-0.06693783686976404,-72.334376394918,-0.042813834672334156,-35.875404219277875,0,460.56262089941185,42.75090348855423,313.15,314.11178236955914,3.568344815481195,0.0012987514084886152,0.0008648344984587233,0.001084153216689445,6689.581092184067,12127.79640420253,-0.17006210635800229,28.188797461790923,-0.00017654296851899029,7.239096453548451,35.427893915339375
15.5,0.4,-400,-9.356527403148162,-582.7748503768871,27.10925173424163,-0.06183843517726258,-77.52790006826073,-0.0415729846835994,-39.49442788224893,0,97.65704550499864,44.884276538022775,313.15,314.12945064758986,3.568189801584735,0.0012976742791139789,0.0008634031982141591,0.001084047471202315,6684.252072684996,12144.054782089808,-0.01214172495289048,6.994062215696843,-0.00017679823092334206,0.5180182077645902,7.512080423461433
16.0,1.2,-1200,-26.735420342209263,-596.1425605479917,27.042943648075436,-0.05847876240588606,-71.64285278569069,-0.041094879833559556,-38.35044762837408,0,109.69840560817778,44.635298168350985,313.15,314.1497381502725,3.5677468635691443,0.0012974827549801255,0.000863148699036921,0.0010840286686208348,6683.30452091649,12146.945680635554,-0.03468874684116136,6.952042707708609,-0.0001775276198711702,1.486296185228144,8.438338892936752
16.5,1.0,-1000,-22.40379343335625,-607.3444572646698,26.987378684203026,-0.05508395624998752,-67.77345285070095,-0.040456771751899885,-37.910158192270266,0,96.48773268217332,44.75602758831312,313.15,314.1669788525834,3.567375689610477,0.0012972628384510456,0.0008628564717620291,0.00108400707866048,6682.216499830786,12150.265138926856,-0.029063608661426623,6.172356126943748,-0.00017813883447376672,1.2497771563003528,7.422133283244101
17.0,0.2,-200,-4.468671836555594,-609.5787931829476,26.97629566873538,-0.05063954789600569,-63.85745072136567,-0.03910512077610696,-37.32213314676797,0,68.93649317059698,45.13289013520049,313.15,314.17797483211325,3.567301655067153,0.001297075949237996,0.0008626081315137329,0.0010839887311050807,6681.291878996968,12153.086077172871,-0.0057962067642334456,5.053355389710432,-0.00017826074764391083,0.24945177725856638,5.302807166968998
17.5,-0.2,200,4.431358138175468,-607.3631141138599,26.987286140308235,-0.045913450453581216,-58.715940677526184,-0.03743883777777313,-36.075599134749865,0,54.110634913636304,45.36701081961587,313.15,314.1856029011737,3.5673750714172594,0.0012969567528198923,0.0008624497421257909,0.001083977029183665,6680.70216335904,12154.885248613158,0.005747279861470059,4.409557606819927,-0.0001781398524566094,-0.24720107500175015,4.162356531818177
18.0,-0.1,100,2.204244850903023,-606.2609916884084,26.99275301741861,-0.04176339928260836,-53.2428712971845,-0.03592754682928878,-34.53866377927352,0,47.073406943931325,45.40353053630571,313.15,314.1916218431614,3.5674115901563566,0.0012968740645512768,0.0008623398651306233,0.0010839689113925708,6680.293069144202,12156.133359703288,0.0028586279790568264,3.7439524796064356,-0.0001780797168083953,-0.12292117622710316,3.6210313033793327
18.5,-0.1,100,2.202471896321756,-605.1597557402474,26.998215497320203,-0.037973137971657904,-48.4351938687333,-0.034473784878041897,-33.144639809289714,0,40.26273866040815,45.47214544147125,313.15,314.19608941703876,3.5674480795220997,0.0012968088192201303,0.0008622531664845502,0.0010839625060345076,6679.970272598039,12157.118184065283,0.0028561849792345375,3.2199146069060793,-0.00017801962952947777,-0.12278086379776015,3.0971337431083192
19.0,-0.1,100,2.199148490337088,-604.0601814950788,27.003669734647428,-0.03451178093769032,-44.042717031124006,-0.03307539721453685,-31.803624104175675,0,34.4831324758271,45.535738356300364,313.15,314.1992432786085,3.567484513827445,0.0012967603907192997,0.0008621888142101481,0.0010839577516423872,6679.7306761007985,12157.849172269265,0.0028517686555792803,2.775102928912727,-0.0001779596329188783,-0.12255427692602765,2.6525486519866996
19.5,-0.1,100,2.196077270506451,-602.9621428598256,27.009116354861977,-0.03135092320260681,-40.03021021382827,-0.03173024433040537,-30.5136427859533,0,29.57079544904664,45.59473672854927,313.15,314.20128336842885,3.567520897250478,0.0012967262028598838,0.0008621433850419394,0.0010839543953029048,6679.561534144643,12158.36520975801,0.002847710940170728,2.397018494665909,-0.00017789972009651825,-0.12234192166232152,2.2746765730035876
20.0,-0.1,100,2.1932356051391504,-601.865525057256,27.014555927295355,-0.028464578175230133,-36.36517124166833,-0.03043627493285227,-29.272733263380324,0,25.389099625430653,45.64950465480613,313.15,314.20237815944785,3.5675572335943335,0.001296704088286231,0.0008621139989761401,0.0010839522242393179,6679.452123894599,12158.699010974213,0.002843977575758862,2.0751501823924032,-0.0001778398847997511,-0.12214251889773772,1.9530076634946656
20.5,-0.1,100,2.1906042739386367,-600.7702229202868,27.01998897360969,-0.02582898000226039,-33.017789862616276,-0.029191521262071418,-28.079012124737798,0,21.82343163062278,45.700376339801856,313.15,314.20266972404636,3.567593526343713,0.0012966922207515853,0.0008620982292778651,0.0010839510591627156,6679.393410127225,12158.878141603649,0.002840539520761405,1.8006804916036456,-0.00017778012129029342,-0.12195498155573976,1.678725510047906
21.0,-0.1,100,2.1881657878801084,-599.6761400263467,27.025415972091533,-0.023422400183326926,-29.960745717521046,-0.02799409488592202,-26.93067124335922,0,18.77763005075925,45.74765850542357,313.15,314.20227798119225,3.567629778693572,0.0012966890601913373,0.0008620940294939188,0.0010839507488796698,6679.37777348451,12158.925847649047,0.002837370639029095,1.5662114015528947,-0.00017772042430699313,-0.12177832072526033,1.4444330808276344
21.5,-0.1,100,2.1859042247625546,-598.5831879139655,27.03083736153787,-0.02122497780771948,-27.16901645665112,-0.026842182846741343,-25.825974241167632,0,16.170993067440293,45.79163264387289,313.15,314.20130425498087,3.567665993575073,0.0012966933066838758,0.0008620996722755121,0.0010839511657724152,6679.398782698513,12158.861750353019,0.002834447377301611,1.3655341799606129,-0.00017766078902308345,-0.12161163631135981,1.2439225436492531
22.0,-0.1,100,2.1838050802362123,-597.4912853738474,27.03625354477258,-0.019218562773718577,-24.619696745342328,-0.025734044110328633,-24.76325321072406,0,13.935768154941108,45.83255709859009,313.15,314.1998342555144,3.567702173679081,0.0012967038618760072,0.0008621136981199788,0.0010839522020118493,6679.451003746429,12158.70242844946,0.0028317484811267403,1.19343627433412,-0.00017760121100750161,-0.1214541085694195,1.0719821657647006
22.5,1.3,-1300,-28.36411673918999,-611.6733437434424,26.96590603301864,-0.019673107354140042,-22.291828562132068,-0.02592416729829488,-23.740905662559136,0,47.67066627674193,45.303110657445636,313.15,314.2059247973918,3.5672322523005646,0.0012967197966702235,0.0008621348724332934,0.0010839537663852815,6679.529839985688,12158.461905897551,-0.03678031169077292,2.082607474602633,-0.00017837503363679497,1.5843668543775153,3.6669743289801486
23.0,3.9,-3900,-86.08680382875716,-654.716745657821,26.752397094951284,-0.02440910801560491,-22.82138224881143,-0.028480628079818708,-23.916446547809702,0,202.1547389357388,44.21678946515626,313.15,314.24658175284543,3.5658060125942748,0.0012966537751962729,0.0008620471424409293,0.0010839472848306157,6679.203203529266,12159.458445493852,-0.11162477917913892,10.678401932059748,-0.00018072363195553587,4.8719626014586215,15.55036453351837
23.5,0.9,-900,-20.354259340995768,-664.8938753283188,26.701915300950798,-0.023811515929878256,-28.33453126378889,-0.0282372590400056,-26.27596873410401,0,40.72188655192763,45.33147531356932,313.15,314.25091215626423,3.565468794210352,0.0012962130537991553,0.0008614615074574884,0.001083904017698622,6677.022766365263,12166.110770818992,-0.026383456658212106,1.976992446275489,-0.0001812789316895412,1.155460365411252,3.132452811686741
24.0,-0.4,400,8.823891065382242,-660.4819297956277,26.723799951410577,-0.021080658333997204,-27.642837184517024,-0.026804039741107535,-26.051549431765675,0,12.928734543060216,45.87917768430414,313.15,314.2490000399606,3.565614983675423,0.0012961661122260955,0.0008613991310275227,0.0010838994092833036,6676.79052633538,12166.819315076906,0.01143722857692308,1.4947630667170821,-0.00018103820053448367,-0.5002450249432194,0.9945180417738627
24.5,-0.5,500,10.898190099232238,-655.0328347460115,26.75082919272812,-0.018431972313593583,-24.471796586997428,-0.025339880225971275,-24.729222279007615,0,9.306007499026405,45.96994710164456,313.15,314.2462850500641,3.565795539007424,0.001296186839566827,0.0008614266737243953,0.001083901444157474,6676.893073351107,12166.506452995392,0.01412609058172232,1.3326734599213574,-0.00018074087887999068,-0.6168267292270185,0.7158467306943389
25.0,-2.4,2400,52.20802179070032,-628.9288238506614,26.88031337375664,-0.012920241447103067,-21.396058572142692,-0.022233437200915328,-23.378336485953994,0,20.646696875341497,46.789336125496746,313.15,314.24612139111224,3.5666604933366943,0.0012962162700573049,0.0008614657812533613,0.0010839043334497217,6677.038678569308,12166.06222405979,0.06767288727261206,4.519843379026426,-0.00017931655288867698,-2.93163592707708,1.588207451949346
25.5,-3.4,3400,72.66613039519598,-592.5957586530634,27.060536911443137,-0.00635565852302604,-14.997933025602368,-0.018403985580506738,-20.512357910408028,0,44.967461050185165,47.28484659443431,313.15,314.2514044994574,3.5678643865684405,0.001296218044120343,0.0008614681386460016,0.0010839045076155784,6677.047455617587,12166.035446044121,0.09419114941465474,7.494343482780708,-0.0001773340939741255,-4.0353080173818485,3.459035465398859
26.0,-1.1,1100,23.263266759323187,-580.9641252734018,27.118233505588286,-0.004061012207237794,-7.378357628149664,-0.016750207811115005,-16.979430304400623,0,-2.9431612024146347,46.50868967778836,313.15,314.24593610237787,3.56824979981733,0.0012961607752258815,0.0008613920391684653,0.0010838988853316773,6676.764121913704,12166.899872685219,0.030152933877050824,1.0608392563907583,-0.00017669943143852886,-1.2872362719611148,-0.22639701557035652
26.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0037080090214420386,-4.714045062709738,-0.016115094657733513,-15.453579762999595,0,3.613928071013233,46.129547049796,313.15,314.24195988647614,3.5682497998173295,0.0012962200526502239,0.0008614708076005182,0.0010839047047998495,6677.0573926735715,12166.005128945206,-0.0,0.27799446700101793,-0.00017669943143852886,0.0,0.27799446700101793
27.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.003385722332133566,-4.303990894808831,-0.015504032628203462,-14.86757246684382,0,3.322170471100731,46.141680583140904,313.15,314.2379357008246,3.5682497998173295,0.0012962631548305984,0.0008615280822072314,0.001083908936288812,6677.2706375864645,12165.354537147416,-0.0,0.25555157470005624,-0.00017669943143852886,0.0,0.25555157470005624
27.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0030914769409264237,-3.929639228535841,-0.014916111724958651,-14.303758233504304,0,3.0559178214690657,46.153148744968775,313.15,314.2338694661088,3.5682497998173295,0.0012963067770030612,0.0008615860477846119,0.0010839132188271824,6677.486455122519,12164.696096498723,-0.0,0.2350706016514666,-0.00017669943143852886,0.0,0.2350706016514666
28.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0028228307810728823,-3.587879356035806,-0.014350456406081215,-13.761297414579875,0,2.8126396481594926,46.16399466419228,313.15,314.22976651052204,3.5682497998173295,0.0012963508549873805,0.0008616446190493289,0.0010839175461141671,6677.704527754692,12164.030775746684,-0.0,0.21635689601226868,-0.00017669943143852886,0.0,0.21635689601226868
28.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0025775546019470674,-3.275871645908223,-0.01380622427205975,-13.239382137089684,0,2.5900992977427038,46.1742582722632,313.15,314.22563163814704,3.5682497998173304,0.001296395331025941,0.0008617037192524871,0.0010839219124795026,6677.924569731367,12163.359446694789,-0.0,0.1992384075186695,-0.00017669943143852886,0.0,0.1992384075186695
29.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0023536134213456537,-2.9910239437864226,-0.013282604804024871,-12.737235095123216,0,2.386314474180806,46.18397656069547,313.15,314.2214691882013,3.5682497998173295,0.001296440153042486,0.0008617632791946384,0.001083926312810684,6678.146323409041,12162.682895391095,-0.0,0.183562651860062,-0.00017669943143852886,0.0,0.183562651860062
29.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.002149149592458492,-2.730970020317093,-0.01277881815122365,-12.254108388431874,0,2.199523646350389,46.19318381695742,313.15,314.2172830865022,3.56824979981733,0.0012964852739998976,0.0008618232363723918,0.0010839307424899162,6678.369556074982,12162.001831822026,-0.0,0.1691941266423376,-0.00017669943143852886,0.0,0.1691941266423376
30.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0019624673454771485,-2.4935498905438913,-0.012294113965626626,-11.789282405987803,0,2.0281574004974865,46.201911840580934,313.15,314.2130768902923,3.5682497998173295,0.0012965306513423158,0.0008618835342370957,0.0010839351973393444,6678.594057187156,12161.31689833314,-0.0,0.1560121077305759,-0.00017669943143852886,0.0,0.1560121077305759
30.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0017920186758337822,-2.2767918434782395,-0.01182777028168009,-11.342064752642044,0,1.8708139621570465,46.210190141177605,313.15,314.2088538273873,3.5682497998173295,0.0012965762465092312,0.0008619441215491621,0.0010839396735733509,6678.8196359702415,12160.628676963452,-0.0,0.1439087663197728,-0.00017669943143852886,0.0,0.1439087663197728
31.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0016363904620801937,-2.0788960342540057,-0.011379092439324275,-10.91178921711105,0,1.726238237627843,46.21804611990703,313.15,314.2046168304604,3.5682497998173295,0.0012966220245111213,0.0008620049518141646,0.0010839441677568944,6679.04611931611,12159.937695850893,-0.0,0.1327875567406033,-0.00017669943143852886,0.0,0.1327875567406033
31.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0014942927065061387,-1.8982195037856167,-0.010947412048496348,-10.497814779609735,0,1.593303830027171,46.22550523581025,313.15,314.2003685671493,3.5682497998173295,0.0012966679535578091,0.000862065982788999,0.001083948676769024,6679.273349945166,12159.244434841923,-0.0,0.12256183307901315,-0.00017669943143852886,0.0,0.12256183307901315
32.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0013645478008309918,-1.7332625023556583,-0.010532085993427235,-10.09952465753116,0,1.4709975726637516,46.23259115829994,313.15,314.19611146656916,3.5682497998173304,0.0012967140047321012,0.0008621271760482106,0.0010839531977708398,6679.50118479169,12158.549330417678,-0.0,0.11315365943567321,-0.00017669943143852886,0.0,0.11315365943567321
32.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0012460807277525673,-1.5826560041205637,-0.010132495475124239,-9.716325387649022,0,1.3584061958055471,46.239325906987894,313.15,314.1918477427232,3.56824979981733,0.0012967601517023901,0.0008621884966020975,0.0010839577281772771,6679.7294935819655,12157.852780032019,-0.0,0.1044927842927344,-0.00017669943143852886,0.0,0.1044927842927344
33.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.001137910116865471,-1.4451503092110696,-0.009748045090508153,-9.347645943389656,0,1.2547048042551452,46.24572997992943,313.15,314.1875794152316,3.56824979981733,0.0012968063704688801,0.0008622499125594918,0.001083962265632194,6679.958157578741,12157.155145942023,-0.0,0.0965157541734727,-0.00017669943143852886,0.0,0.0965157541734727
33.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0010391400805282653,-1.3196046389841423,-0.009378161946744876,-8.992936885786325,0,1.1591468944601226,46.25182247127073,313.15,314.18330832773415,3.5682497998173295,0.0012968526391388894,0.0008623113948291792,0.0010839668079863105,6680.187068469559,12156.456758599645,-0.0,0.08916514572770173,-0.00017669943143852886,0.0,0.08916514572770173
34.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0009489527617189675,-1.204977638117554,-0.009022294809378007,-8.651669546790092,0,1.0710556828325455,46.25762117920103,313.15,314.1790361642708,3.5682497998173304,0.0012968989377273616,0.0008623729168548187,0.0010839713532776254,6680.416127379805,12155.757919662787,-0.0,0.08238889867942657,-0.00017669943143852886,0.0,0.08238889867942657
34.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0008666015318227776,-1.1003187046861118,-0.0086799132829311,-8.323335243669737,0,0.9898165529103465,46.26314270503349,313.15,314.17476446389946,3.5682497998173295,0.001296945247979304,0.0008624344543789933,0.001083975899713983,6680.645243994224,12155.058904675483,-0.0,0.07613973483925743,-0.00017669943143852886,0.0,0.07613973483925743
35.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0007914047816912319,-1.0047600761747517,-0.008350507022706656,-8.007444523287559,0,0.9148704591148848,46.26840254416812,313.15,314.1704946337727,3.56824979981733,0.0012969915532113296,0.0008624959852326526,0.001083980445657518,6680.874335772969,12154.359965459676,-0.0,0.07037465070114499,-0.00017669943143852886,0.0,0.07037465070114499
35.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0007227402542413042,-0.917509605619562,-0.00803358497656386,-7.703526435089602,0,0.8457081501044416,46.27341516962482,313.15,314.1662279608641,3.56824979981733,0.0012970378381699037,0.0008625574891467475,0.0010839849896107391,6681.103327250282,12153.661332254871,-0.0,0.06505447308495704,-0.00017669943143852886,0.0,0.06505447308495704
36.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0006600398713659093,-0.8378441677708346,-0.007728674655508916,-7.411127831697443,0,0.7818650958943261,46.27819410877592,313.15,314.1619656225071,3.56824979981733,0.0012970840889042331,0.0008626189475833251,0.0010839895302040485,6681.332149405625,12152.963215636759,-0.0,0.06014346891494816,-0.00017669943143852886,0.0,0.06014346891494816
36.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0006027850120401911,-0.7651036403866486,-0.007435321431980862,-7.129812696034875,0,0.7229170206797868,46.28275201385301,313.15,314.1577086958881,3.56824979981733,0.0012971302926520227,0.0008626803435837204,0.001083994066184528,6681.560739098469,12152.26580824164,-0.0,0.05560900159075283,-0.00017669943143852886,0.0,0.05560900159075283
37.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.000550502202264252,-0.6986854105318889,-0.007153087864762148,-6.8591614939667025,0,0.6684759582164075,46.287100726753934,313.15,314.1534581666139,3.5682497998173295,0.0012971764377365726,0.0008627416616318184,0.0010839985964058358,6681.789038559185,12151.56928631965,-0.0,0.051421227555108265,-0.00017669943143852886,0.0,0.051421227555108265
37.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0005027591809132293,-0.6380393601136397,-0.006881553049487361,-6.598770551468464,0,0.6181867591501254,46.291251338630076,313.15,314.1492149364605,3.5682497998173295,0.0012972225134739049,0.0008628028875306428,0.0010840031198190894,6682.016994929572,12150.873811136607,-0.0,0.04755282762693273,-0.00017669943143852886,0.0,0.04755282762693273
38.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.00045916130869785523,-0.5826632888641993,-0.006620311993765313,-6.348251455385593,0,0.5717239902345255,46.29521424469326,313.15,314.1449798303933,3.5682497998173295,0.0012972685100887677,0.0008628640082907417,0.0010840076354646188,6682.244559847277,12150.179530241865,-0.0,0.04397876847957888,-0.00017669943143852886,0.0,0.04397876847957888
38.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0004193482902985658,-0.5320987366192945,-0.006368975015969601,-6.107230476878305,0,0.5287891742513782,46.2989991946438,313.15,314.14075360293856,3.5682497998173295,0.001297314418638536,0.0008629250120290654,0.0010840121424644954,6682.471689069309,12149.486578616956,-0.0,0.04067609032702909,-0.00017669943143852886,0.0,0.04067609032702909
39.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.000382991182347327,-0.48592717006079433,-0.006127167166790666,-5.875348016684549,0,0.48910832693274564,46.30261533908649,313.15,314.1365369439756,3.5682497998173295,0.0012973602309441458,0.0008629858878771918,0.0010840166400157528,6682.698342130343,12148.795079718098,-0.0,0.03762371745636505,-0.00017669943143852886,0.0,0.03762371745636505
39.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.00034978966231517247,-0.4437665021271275,-0.005894527672678629,-5.652258071367782,0,0.4524297534958242,46.30607127227037,313.15,314.1323304840104,3.5682497998173304,0.0012974059395273042,0.0008630466258978919,0.0010840211273842211,6682.924482032068,12148.105146423939,-0.0,0.034802288730448015,-0.00017669943143852886,0.0,0.034802288730448015
40.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.00031946953553964406,-0.40526791506536186,-0.00567070940034074,-5.437627719749215,0,0.4185220727342723,46.309375071458845,313.15,314.1281347989836,3.5682497998173304,0.0012974515375533268,0.0008631072170091683,0.001084025603898916,6683.150074960378,12147.416881898387,-0.0,0.03219400559494402,-0.00017669943143852886,0.0,0.03219400559494402
40.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.00029178045961291956,-0.37011296062910215,-0.00545537834149027,-5.231136628755636,0,0.3871724411201496,46.31253433321095,313.15,314.12395041465953,3.56824979981733,0.0012974970187790177,0.0008631676529150005,0.0010840300689469217,6683.375090027515,12146.730380377334,-0.0,0.029782495470780736,-0.00017669943143852886,0.0,0.029782495470780736
41.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0002664938671648368,-0.3380109132367003,-0.0052482131170753146,-5.032476577943973,0,0.35818495319088317,46.31555620683016,313.15,314.11977781063854,3.5682497998173295,0.0012975423775050904,0.0008632279260421194,0.0010840345219687193,6683.599499036671,12146.045727886796,-0.0,0.027552688706991013,-0.00017669943143852886,0.0,0.027552688706991013
41.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.00024340106973033286,-0.308696354013705,-0.005048904500246123,-4.841351001992616,0,0.33137919773639407,46.318447425215595,313.15,314.115617424028,3.56824979981733,0.001297587608532678,0.0008632880294822189,0.0010840389624539185,6683.8232762668285,12145.363002899376,-0.0,0.02549070751818416,-0.00017669943143852886,0.0,0.02549070751818416
42.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.00022231152690174965,-0.28192696556935254,-0.004857154957348549,-4.657474550477096,0,0.30658895205498304,46.32121433333003,313.15,314.1114696528051,3.5682497998173295,0.001297632707123536,0.0008633479569390729,0.0010840433899373494,6684.0463982758665,12144.682276934956,-0.0,0.023583765542691003,-0.00017669943143852886,0.0,0.023583765542691003
42.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.00020305126634557834,-0.25748151911509903,-0.004672678206258864,-4.480572664274112,0,0.2836609988901372,46.323862914481424,313.15,314.1073348588998,3.5682497998173295,0.0012976776689635925,0.0008634077026800991,0.0010840478039954849,6684.268843720227,12144.003615110894,-0.0,0.02182007683770286,-0.00017669943143852886,0.0,0.02182007683770286
43.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.00018546144152199127,-0.2351580371382401,-0.004495198791401757,-4.310381167963344,0,0.26245405265876165,46.326398814597276,313.15,314.103213371024,3.56824979981733,0.0012977224901295262,0.0008634672614919495,0.0010840522042431587,6684.490593189563,12143.327076646472,-0.0,0.020188773281443206,-0.00017669943143852886,0.0,0.020188773281443206
43.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.00016939701509443027,-0.21477211630883145,-0.004324451674818779,-4.1466458776207045,0,0.24283778328863345,46.32882736465641,313.15,314.0991054872704,3.5682497998173295,0.0012977671670580991,0.0008635266286397583,0.001084056590330556,6684.711629055013,12142.652715325827,-0.0,0.018679829483741035,-0.00017669943143852886,0.0,0.018679829483741035
44.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.00015472555706515142,-0.19615539663555534,-0.004160181842678867,-3.9891222234200736,0,0.22469192744453614,46.33115360142862,313.15,314.0950114774995,3.56824979981733,0.001297811696517989,0.0008635857998297111,0.0010840609619404468,6684.9319353298415,12141.980579923109,-0.0,0.017283994418810473,-0.00017669943143852886,0.0,0.017283994418810473
44.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.00014132614762971387,-0.17915416410697113,-0.004002143926646031,-3.8375748864828974,0,0.20790547817661129,46.3333822866597,313.15,314.0909315855364,3.5682497998173295,0.0012978560755839052,0.0008636447711746536,0.001084065318785645,6685.151497541389,12141.310714593146,-0.0,0.01599272909050856,-0.00017669943143852886,0.0,0.01599272909050856
45.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.00012908837561692563,-0.16362807516889336,-0.0038501018395417086,-3.6917774494365365,0,0.19237594510288564,46.33551792482823,313.15,314.08686603119116,3.56824979981733,0.0012979003016127851,0.0008637035391624578,0.001084069660606672,6685.370302613295,12140.643159230796,-0.0,0.014798149623298895,-0.00017669943143852886,0.0,0.014798149623298895
45.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.0001179114241780126,-0.14944899240570308,-0.0037038284247608803,-3.5515120601628722,0,0.1780086781675134,46.33756477958909,313.15,314.08281501211934,3.56824979981733,0.0012979443722218877,0.0008637621006269129,0.0010840739871696065,6685.588338757117,12139.977949801569,-0.0,0.013692975243654877,-0.00017669943143852886,0.0,0.013692975243654877
46.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-0.000107703236116414,-0.1364999217217027,-0.0035631051189217136,-3.4165691082384857,0,0.16471624881951236,46.3395268890098,313.15,314.078778705536,3.56824979981733,0.0012979882852686261,0.0008638204527209291,0.0010840782982641027,6685.805595372564,12139.315118646027,-0.0,0.012670480678424028,-0.00017669943143852886,0.0,0.012670480678424028
46.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-9.837975191370224e-05,-0.12467404216589709,-0.0034277216272483955,-3.286746913586717,0,0.15241788315262544,46.34140807969617,313.15,314.074757269795,3.5682497998173295,0.0012980320388319892,0.0008638785928918472,0.0010840825937015687,6686.022062955574,12138.654694760258,-0.0,0.011724452550201957,-0.00017669943143852886,0.0,0.011724452550201957
47.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-8.986421411322748e-05,-0.11387382031687626,-0.00329747561120589,-3.161851426880256,0,0.14103894215132656,46.34321197989614,313.15,314.070750845845,3.5682497998173295,0.0012980756311954222,0.0008639365188586917,0.0010840868733134842,6686.237733013613,12137.996704054238,-0.0,0.01084914939625589,-0.00017669943143852886,0.0,0.01084914939625589
47.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-8.208653227625752e-05,-0.10401020185025728,-0.0031721723879237058,-3.0416959412503943,0,0.13051044471433998,46.34494203166268,313.15,314.0667595585727,3.5682497998173295,0.0012981190608310402,0.0008639942285911946,0.001084091136949852,6686.452597987585,12137.341169590127,-0.0,0.010039264978026152,-0.00017669943143852886,0.0,0.010039264978026152
48.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-7.498270323024698e-05,-0.09500187355528224,-0.0030516246409633715,-2.9261008148760013,0,0.12076862958667786,46.346601502150776,313.15,314.0627835180415,3.5682497998173304,0.0012981623263850718,0.000864051720290451,0.0010840953844777669,6686.666651179804,12136.688111801977,-0.0,0.009289894583590605,-0.00017669943143852886,0.0,0.009289894583590605
48.5,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-6.849428178964259e-05,-0.08677458965505955,-0.002935652142001247,-2.8148932040414683,0,0.11175455273368504,46.348193494116,313.15,314.0588228206352,3.56824979981733,0.00129820542666443,0.0008641089923710746,0.0010840996157801003,6686.879886687555,12136.037548698461,-0.0,0.008596504056437311,-0.00017669943143852886,0.0,0.008596504056437311
49.0,0.0,0,-0.0,-580.9641252734018,27.118233505588286,-6.256789755016677e-05,-0.07926055682147826,-0.0028240814830145745,-2.7079068062684803,0,0.10341371704398224,46.34972095567795,313.15,314.0548775501134,3.56824979981733,0.001298248360624314,0.0008641660434447239,0.00108410383075428,6687.092299341766,12135.389496049977,-0.0,0.007954901311075556,-0.00017669943143852886,0.0,0.007954901311075556
