Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],U_R [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irrev [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C]
416.0,-2.4,2400,49.15630644008157,-2468.894943253039,37.75349730529246,0.01299366241593164,0.10391023054718533,7.662223241040939,0.012043973051603691,10.2858990784386,0,0,48.8238473109335,293.15,293.15,3.6267326963647797,0.0021952756666666663,0.0016924038469825473,0.0011755064136064837,9873.219175705419,7331.336992760138
416.5,-2.6,2600,53.12026118670074,-2444.316790032998,37.875412747852195,0.015087778289293075,0.10791164339112101,8.877840299465296,0.014692718376688337,12.60133332840202,0,0,48.94554247129605,293.15,293.15,3.6273495885041322,0.0021952756666666663,0.001695808384482205,0.001170920787746244,9907.303537228601,7337.513160197988
417.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.017312326448303085,0.11661361679014193,10.186792679033019,0.01745128959790783,14.967245107115291,0,0,49.13211497400583,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
417.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.01680012547815008,-0.0,9.885407125304644,0.01643230381038112,14.093303387392318,0,0,47.59623252788415,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
418.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.0163030784409251,-0.0,9.59293833810506,0.015472816894233283,13.270391374472855,0,0,47.5772975864903,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
418.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.015820736993699163,-0.0,9.309122506762705,0.014569354693358622,12.4955294291914,0,0,47.55928213906499,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
419.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.015352666058177812,-0.0,9.03370362568538,0.01371864590861942,11.76591189436496,0,0,47.542138002701606,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
419.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.01489844342825481,-0.0,8.766433263439852,0.01291761025296962,11.07889693593537,0,0,47.525819644989156,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
420.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.014457659389176702,-0.0,8.507070338663468,0.01216334729820418,10.431996977290206,0,0,47.51028403406919,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
420.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.014029916347974758,-0.0,8.255380902605589,0.01145312597294995,9.822869692126439,0,0,47.49549049730526,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
421.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.013614828474830906,-0.0,8.011137928102782,0.010784374673871847,9.249309523243348,0,0,47.48140058806637,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
421.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.013212021355054195,-0.0,7.774121104797328,0.010154671954288541,8.709239696555564,0,0,47.46797796015469,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
422.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.012821131651353842,-0.0,7.544116640414412,0.009561737756482516,8.200704701410132,0,0,47.45518824943511,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
422.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.012441806776104247,-0.0,7.320917067918686,0.009003425155958065,7.721863209980054,0,0,47.44299896225005,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
423.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.01207370457330634,-0.0,7.1043210583762955,0.008477712587754416,7.270981410096428,0,0,47.43137937022703,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
423.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.011716493009958397,-0.0,6.8941332393535415,0.00798269652666666,6.846426727378457,0,0,47.420300411109366,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
424.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.011369849876557928,-0.0,6.690164018688397,0.007516584594870666,6.446661913930055,0,0,47.40973459526181,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
424.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.011033462496464492,-0.0,6.49222941347589,0.007077689071995745,6.070239482199164,0,0,47.39965591752322,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
425.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.010707027443861273,-0.0,6.300150884113121,0.006664420784146038,5.715796463845609,0,0,47.39003977409733,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
425.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.010390250270061033,-0.0,6.113755173254205,0.006275283349743679,5.38204947464016,0,0,47.3808628841907,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
426.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.010082845237909538,-0.0,5.93287414952988,0.005908867761358828,5.067790067525547,0,0,47.372103216123726,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
426.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.009784535064046909,-0.0,5.757344655890812,0.005563847283908196,4.771880357013572,0,0,47.36373991765665,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
427.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.009495050668794407,-0.0,5.587008362437801,0.0052389726507492095,4.493248899074919,0,0,47.35575325028731,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
427.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.009214130933441037,-0.0,5.42171162360614,0.00493306754027562,4.2308868116033835,0,0,47.34812452729155,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
428.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.008941522464711065,-0.0,5.261305339575315,0.004645024316635985,3.9838441214073015,0,0,47.34083605529075,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
428.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.008676979366199957,-0.0,5.105644821779001,0.004373800019152807,3.7512263245011885,0,0,47.333871079142824,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
429.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.008420263016572617,-0.0,4.9545896623941,0.004118412585920647,3.5321911472429397,0,0,47.32721372996565,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
429.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.008171141854323815,-0.0,4.808003607691034,0.0038779372979094173,3.3259454965891497,0,0,47.32084897611227,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
430.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.00792939116890668,-0.0,4.665754435131104,0.0036515034306974967,3.1317425884258974,0,0,47.31476257692809,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
430.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.00769479289804085,-0.0,4.527713834100035,0.0034382911017111135,2.94887924357712,0,0,47.30894103913002,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
431.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.0074671354310174454,-0.0,4.393757290170115,0.0032375283015543153,2.776693341699826,0,0,47.30337157565667,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
431.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.007246213417823436,-0.0,4.263763972786561,0.0030484880986804347,2.614561423847097,0,0,47.29804206684779,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
432.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.007031827583913247,-0.0,4.13761662627677,0.0028704860072835845,2.461896435018123,0,0,47.2929410238188,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
432.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.00682378455046051,-0.0,4.015201464084176,0.0027028775088797224,2.318145598521381,0,0,47.288057553904665,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
433.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.006621896659927834,-0.0,3.896408066131282,0.002545055718603305,2.1827884144543606,0,0,47.28338132805415,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
433.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.006425981806797253,-0.0,3.7811292792193094,0.002396449187769546,2.0553347750526276,0,0,47.278902550062604,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
434.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.006235863273308663,-0.0,3.66926112037461,0.0022565198347456955,1.9353231900841954,0,0,47.27461192753795,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
434.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.006051369570058095,-0.0,3.5607026830546626,0.002124760996639333,1.8223191158636247,0,0,47.27050064450031,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
435.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.005872334281312027,-0.0,3.4553560461290536,0.0020006955947491404,1.7159133818354704,0,0,47.26656033552204,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
435.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.005698595914898218,-0.0,3.353126185553335,0.001883874407135528,1.6157207090299683,0,0,47.26278306131968,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
436.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.005529997756537652,-0.0,3.253920888656094,0.0017738744420563541,1.521378315026519,0,0,47.25916128571496,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
436.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.005366387728486213,-0.0,3.157650670961918,0.0016702974063782,1.4325446003737514,0,0,47.25568785388647,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
437.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.0052076182523585705,-0.0,3.064228695475226,0.0015727682634175469,1.3488979117098954,0,0,47.252355971838334,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
437.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.0050535461160105405,-0.0,2.9735706943521634,0.0014809338749900188,1.2701353771049095,0,0,47.24915918701625,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
438.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.004904032344359864,-0.0,2.8855948928899045,0.0013944617227507595,1.195971809407314,0,0,47.24609137000567,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
438.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.004758942074028863,-0.0,2.8002219357648017,0.0013130387041961084,1.1261386736249153,0,0,47.24314669725016,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
439.0,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.004618144431695908,-0.0,2.717374815452844,0.0012363699989670846,1.060383114600467,0,0,47.24031963473186,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
439.5,0.0,0,-0.0,-2417.7566594396476,38.0071594273827,0.004481512416045973,-0.0,2.636978802767864,0.0011641780013497331,0.9984670414616245,0,0,47.237604922559385,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
440.0,9.5,-9500,-201.12205971536113,-2417.7566594396476,38.0071594273827,0.0043489227832137845,-0.0,2.580108860883289,0.0010962013151070815,0.9252772726213859,0,0,47.23499756041141,293.15,293.15,3.628016226702557,0.0021952756666666668,0.0016994874632067663,0.0011659653779312832,9944.13645486655,7344.187372546132
440.5,1.9,-1900,-46.17482570118573,-2518.3176892973283,37.50834479515214,-0.006039083179831304,-0.4415183637230125,-3.589650142907374,-0.0127068871420142,-10.686723719243961,0,0,41.14796257804195,293.15,293.15,3.6254922246634695,0.0021952756666666663,0.001685557865075875,0.0011847273758291434,9804.680960951826,7318.917705107597
441.0,1.2,-1200,-26.37215567888829,-2541.4051021479213,37.39382389807579,-0.00821787372787273,-0.10136647127438762,-4.89003919990542,-0.015133219590242178,-12.701034496741666,0,0,45.502537396312896,293.15,293.15,3.6249127489242636,0.0021952756666666663,0.001682359823216659,0.0011890348694176926,9772.663920485462,7313.116141166017
441.5,3.0,-3000,-65.16511259979545,-2554.5911799873656,37.328416765935685,-0.009319026303517738,-0.0578941516394086,-5.5602118575333055,-0.01606834204371205,-13.417409760149656,0,0,46.03690349503695,293.15,293.15,3.624581788835635,0.0021952756666666663,0.0016805333028887936,0.0011914950387800667,9754.37780109607,7309.8026528068285
442.0,2.4,-2400,-53.53175060281182,-2587.173736287263,37.16679694301953,-0.012388534753341597,-0.14305538600592432,-7.408026489228112,-0.019611921254960668,-16.308369590173953,0,0,44.83320595672687,293.15,293.15,3.6237639925316785,0.0021952756666666663,0.0016760200046859308,0.0011975740721160495,9709.193135741738,7301.615083893096
442.5,1.5,-1500,-33.265097017729104,-2613.939611588669,37.034029704421286,-0.014772910629611124,-0.11751694949242146,-8.846009218344706,-0.022163254122542834,-18.382504908199596,0,0,45.09230798877736,293.15,293.15,3.623092190304372,0.0021952756666666668,0.0016723124264411797,0.0012025678683893182,9672.074896544107,7294.889170599199
443.0,1.8,-1800,-39.44293925207447,-2630.5721600975335,36.95152698364319,-0.016038278246290706,-0.07302605803232659,-9.619445982256785,-0.023183908686095787,-19.170544536159536,0,0,45.63554426044278,293.15,293.15,3.6226747265372343,0.0021952756666666663,0.001670008504962363,0.0012056710569763982,9649.009298760882,7290.709629378618
443.5,1.8,-1800,-39.63485823953601,-2650.2936297235706,36.853702233514035,-0.017588088418013903,-0.0865881247618906,-10.566388876812422,-0.024575143899499784,-20.259004389115706,0,0,45.414568890888305,293.15,293.15,3.6221797333015813,0.0021952756666666663,0.0016672767096851061,0.0012093505556071311,9621.660063263636,7285.753882808059
444.0,2.3,-2300,-50.69917041250856,-2670.1110588433385,36.75540149383264,-0.01910298996087504,-0.08700943984503623,-11.500756975870052,-0.02590576161882074,-21.272984071801048,0,0,45.3656338217428,293.15,293.15,3.6216823315587936,0.0021952756666666663,0.0016645316222092072,0.0012130479577122238,9594.177753566444,7280.7740228757175
