Zeit [s],Leistung [kW],Leistung [W],Current [A],Charge [C],SOC [%],U_R1 [V],U_R [V],I_R1 [A],U_R2 [V],I_R2 [A],Q_Irreversibel [W],Q_Sum_Cell [W],U_ges [V],Temperatur [K],Output Temperature [K],OCV [V],R [Ohm],R1 [Ohm],R2 [Ohm],C1 [C],C2 [C],Delta OCV [V],Q_Reversibel [W],Q_Cell [W]
968.5,1.9,-1900,-41.75763529930904,-4526.96125126095,27.54483506318973,-0.017379318656013786,-0.03803920881297539,-11.77159964227972,-0.01563013918065726,-11.776457678752488,1.1132541251708234,27.386126745956325,45.50066081044199,293.15,296.32559354709207,3.5710994982221074,0.0019308811601374052,0.0014763781788003955,0.0013268938296289957,8432.855967897529,7177.793835584373,-0.000172006814304913,0.9933710091335092,2.1066251343043327
969.0,0.9,-900,-20.050179345935213,-4547.840068910605,27.441269499451366,-0.01915762175061371,-0.08065597169170485,-12.97609998690709,-0.017718776508903075,-13.351567679142214,3.756652704461823,76.39029772449194,44.887379033966475,293.15,296.328832911401,3.570407680256335,0.0019315263212004601,0.0014763769737456056,0.001327236050689311,8431.081222342322,7177.210043865513,-0.000173146035506035,2.1195240435760185,5.8761767480378415
969.5,0.9,-900,-19.81650710533946,-4557.865158583572,27.391541872105293,-0.019577108779758087,-0.038722054734227844,-13.260242708897431,-0.01818541914679932,-13.699904239784065,1.2615488011619123,29.67205967552055,45.41668192158342,293.15,296.3215967002977,3.5700754997056636,0.0019312572753658682,0.0014763774762789888,0.0013270933372553175,8431.821328846623,7177.453497383127,-0.00017369303940684177,1.0209173277242838,2.2824661288861963
970.0,0.8,-800,-17.61822288893973,-4567.773412136242,27.342393789006735,-0.01996596605734826,-0.038282683329035144,-13.523639240292443,-0.018611549832125637,-14.017572067174621,1.2673647810308508,29.633819608083478,45.407530886796735,293.15,296.3143835235825,3.5697471905105655,0.0019318582798438812,0.0014763763537014394,0.0013274121357716845,8430.168051723907,7176.909661963797,-0.00017423366832092593,1.01215980420634,2.2795245852371906
970.5,0.8,-800,-17.60083533993974,-4576.5825235807115,27.29869779969885,-0.02020886656838173,-0.03404646468913595,-13.688175517284606,-0.01886241845004558,-14.202795015809427,1.130739466570748,26.43031131426406,45.452388170727524,293.15,296.30648449466116,3.5694553013019883,0.0019324573711977187,0.0014763752346972918,0.0013277299194850494,8428.520037331418,7176.367557687456,-0.00017471432420331266,0.9023614037572564,2.0331008703280045
971.0,0.7,-700,-15.403984467898749,-4585.382941250681,27.255044934272416,-0.020441024631875897,-0.034024411106177356,-13.845435713702143,-0.019099190146556373,-14.377345366303228,1.143379632760058,26.615264974755302,45.4427879655923,293.15,296.29866137325047,3.5691637001609404,0.0019331134260979826,0.0014763740092946051,0.0013280779191032067,8426.715324392446,7175.773908380603,-0.00017519450572300342,0.9039484422211189,2.047328074981177
971.5,0.7,-700,-15.38718027220221,-4593.084933484631,27.216840607715127,-0.0205335208978772,-0.0297876579352439,-13.908099131583837,-0.019170731086872304,-14.427141400808217,1.0164591655861541,23.5232250736505,45.49241560941407,293.15,296.2901800236695,3.568908495259537,0.0019337631764898306,0.0014763727956677035,0.0013284225745400764,8424.92795425193,7175.185963881456,-0.0001756147533151336,0.793019686233115,1.8094788518192693
972.0,0.7,-700,-15.388886420418281,-4600.778523620732,27.178677958230494,-0.020621321139005458,-0.02976600163208013,-13.967581795567636,-0.019237636960088303,-14.473446641960962,1.0201759254107832,23.584912932248756,45.48737191738748,293.15,296.2817495219118,3.56865356876098,0.001934467596110124,0.001476371479927672,0.0013287962288772153,8422.990196904642,7174.548550428477,-0.00017603454245946457,0.7940481463006595,1.8142240717114426
972.5,0.7,-700,-15.390721608016923,-4608.472966830941,27.140511077227476,-0.02070571098660946,-0.029780077364121634,-14.024754495140815,-0.019301440321555646,-14.517419373114393,1.024747129948718,23.670104975960804,45.48194800920671,293.15,296.27337490914687,3.5683986139958797,0.0019351677925576755,0.0014763701720758326,0.0013291676430626518,8421.064056899879,7173.914958429418,-0.00017645437815049777,0.7960301758944208,1.820777305843139
973.0,0.7,-700,-15.392530887159452,-4616.1683276349495,27.102339644667907,-0.020786833605969765,-0.029794333846956837,-14.07971419552471,-0.01936231216520218,-14.55919002060735,1.0291559146225293,23.753280937750738,45.476601939707294,293.15,296.26505548987876,3.568143628826382,0.0019358633471374838,0.0014763688728942391,0.0013295365950026245,8419.150686007539,7173.28556675196,-0.00017687426390865303,0.7980195421275273,1.8271754567500567
973.5,0.6,-600,-13.195126415876775,-4623.86459307853,27.064163724808882,-0.020864817312244467,-0.029808472148536297,-14.132547803851496,-0.01942040364235364,-14.598873909309917,1.033400086498856,23.834308196572117,45.471333967521666,293.15,296.25679054195143,3.567888613681724,0.0019365543176140523,0.0014763675822749966,0.0013299031153379002,8417.24992532576,7172.6603231263025,-0.0001772941990271023,0.8000082363143839,1.8334083228132398
974.0,0.6,-600,-13.179371715301338,-4630.462156286468,27.031437716832997,-0.020809120276785158,-0.025562136778523044,-14.094835228705074,-0.019322541133552577,-14.521027789166318,0.9156846783790917,20.837413311615972,45.52569067487459,293.15,296.24789060056264,3.567670003948445,0.0019372407639661495,0.0014763663001060748,0.0013302672358837869,8415.361609861544,7172.03917327901,-0.00017765418511483705,0.6871932686682907,1.6028779470473824
974.5,0.7,-700,-15.376151543538867,-4637.051842144118,26.998750783015286,-0.020754714725858436,-0.025541358135015617,-14.057997319514486,-0.019228998615343853,-14.446485241385307,0.9105033312882254,20.777448422273977,45.525045588806215,293.15,296.23901609358313,3.567451655230542,0.0019379799497848543,0.0014763649194285005,0.0013306593317016112,8413.328215688609,7171.370300675919,-0.00017801374138683187,0.6877619319636189,1.5982652632518444
975.0,0.7,-700,-15.39666872705544,-4644.739917915887,26.960615486528337,-0.020833070873236992,-0.02981000674792076,-14.111083159552853,-0.01929382254251854,-14.49127523150853,1.0279243499565351,23.818801390789933,45.464380146722334,293.15,296.2308613758119,3.5671969114500097,0.001938717023145305,0.0014763635426966514,0.0013310503069811006,8411.300632585362,7170.7033395887365,-0.0001784332296481883,0.8042911416426903,1.8322154915992255
975.5,0.7,-700,-15.398627481622336,-4652.438252279415,26.92242930416957,-0.020909507945707135,-0.02986021178867506,-14.162869133030778,-0.019356959367557408,-14.534803068257107,1.0333170773225708,23.927505243092124,45.45859693244887,293.15,296.222766607713,3.5669418277518528,0.0019393943143170896,0.001476362277628101,0.0013314095712272293,8409.43750170915,7170.090474057961,-0.00017885327765413474,0.8072602490691309,1.8405773263917018
976.0,0.7,-700,-15.400402349341107,-4660.137566020226,26.88423826378856,-0.020982998603113333,-0.02987436326885844,-14.212659385166855,-0.01941720252038396,-14.576161104788728,1.0375124083066314,24.00803261559604,45.45335791372678,293.15,296.2147252180649,3.5666867116021077,0.001940066626360845,0.0014763610218597432,0.001331766194330594,8407.588067700039,7169.482114028024,-0.00017927337909832584,0.8092593313546024,1.8467717396612338
976.5,0.6,-600,-13.201843921367105,-4667.8377671948965,26.846042821453885,-0.021053649220072287,-0.029888092231023268,-14.260525963200843,-0.01947468998714639,-14.615454487600271,1.0415411299788824,24.086277254546026,45.44819674991791,293.15,296.206736462624,3.566431566047312,0.001940734505050253,0.0014763597743721623,0.0013321204657929307,8405.7508292129,7168.87776564061,-0.00017969352896400728,0.8112494280631195,1.8527905580420019
977.0,0.6,-600,-13.185999190772813,-4674.4386891555805,26.813300152998114,-0.020990661868078603,-0.025630033546297823,-14.217874864159318,-0.01937608815488714,-14.537306653625096,0.9232312590678535,21.060790090945737,45.50280879888594,293.15,296.19810510515515,3.5662128450220276,0.0019413980121985662,0.0014763585350499018,0.0013324724184026358,8403.92561620835,7168.2773729622995,-0.00018005369831702075,0.6968295171587414,1.620060776226595
977.5,0.6,-600,-13.186155451569318,-4681.031688750967,26.78059678198925,-0.020929254978430456,-0.02560872537773808,-14.176294168627127,-0.019281823543667347,-14.462467779371327,0.917795371119067,20.997328493545712,45.502269573850086,293.15,296.1894972263043,3.5659943865036885,0.0019421148907439896,0.0014763571960386464,0.0013328526814872837,8401.953586144893,7167.628685708507,-0.00018041343539811826,0.6973837437690648,1.6151791148881318
978.0,0.5,-500,-10.988714705278987,-4687.624766476752,26.747893023428812,-0.0208703180582631,-0.025618456012834117,-14.136386374334835,-0.019192782412406628,-14.391601944211912,0.9133709704466677,20.95799636394764,45.501226795869,293.15,296.18091812676715,3.5657759253965042,0.0019428298192696643,0.0014763558606697073,0.0013332319101979368,8399.986920306092,7166.981762983678,-0.00018077317674228307,0.6987825960108431,1.6121535664575108
978.5,0.5,-500,-10.974591741216265,-4693.119123829391,26.72063926671929,-0.02068291262762654,-0.021357032484474174,-14.009461944830148,-0.018955360753515036,-14.20925852120344,0.8059321014313546,18.059990091986403,45.559781337668895,293.15,296.17172754926634,3.5655938703016847,0.001943542357525602,0.0014763545297653991,0.0013336098710071452,8398.026829756525,7166.337003160112,-0.00018107296806608783,0.5832979056445227,1.3892300070758772
979.0,0.1,-100,-2.1947657356709342,-4698.6064197,26.693420537202385,-0.02050217795761145,-0.021337961081891628,-13.887055673418814,-0.018729654191257165,-14.035806732711471,0.7932735101380716,17.89820495612288,45.562949327450774,293.15,296.1625408750486,3.565412049188512,0.0019443056821653428,0.0014763531040004763,0.0013340147710895213,8395.92703314892,7165.6462878814,-0.00018137237409077378,0.5835114864867653,1.3767849966248369
979.5,0.0,0,-0.0,-4699.703802567835,26.68797716980241,-0.019805696581117804,-0.004268970098135245,-13.415313004320215,-0.0179033377966714,-13.411617660717715,0.5569700824206862,8.758136270469997,45.80416987923863,293.15,296.151347615493,3.5653756874942806,0.0019450686826173874,0.0014763516788410826,0.0013344194992088584,8393.828128335172,7164.955865952834,-0.00018143225113217352,0.11673270761546736,0.6737027900361536
980.0,0.0,0,-0.0,-4699.703802567835,26.68797716980241,-0.0190063353540438,-0.0,-12.873884464364584,-0.01696731022485795,-12.705549521395605,0.5058123402839232,6.575560423691002,45.88222654489992,293.15,296.1397144963647,3.56537568749428,0.0019459983402822095,0.0014763499423934168,0.0013349126294518385,8391.270773431115,7164.114639665047,-0.00018143225113217352,0.0,0.5058123402839232
980.5,-1.6,1600,34.85555443635596,-4699.703802567835,26.68797716980241,-0.018238992493957475,-0.0,-12.354142278633452,-0.016080452539633704,-12.03679617995128,0.4602643657457425,5.983436754694652,45.90373115198896,293.15,296.12799958201094,3.56537568749428,0.0019469645305424934,0.0014763481377088694,0.001335425138148155,8388.612922596461,7163.240355854233,-0.00018143225113217352,0.0,0.4602643657457425
981.0,0.0,0,-0.0,-4682.276025349657,26.774424477432255,-0.015424178825307605,0.06789644206886596,-10.447545570719825,-0.012806925998870731,-9.583200464132315,2.7854523705564747,12.237044785904136,46.873040405801156,293.15,296.11773616725884,3.5659531555092476,0.0019479375143161349,0.0014763463203351559,0.001335941250414925,8385.936383780892,7162.359924746152,-0.0001804813307482452,-1.8441412331792335,0.9413111373772411
981.5,0.5,-500,-10.867867752094446,-4682.276025349657,26.774424477432255,-0.014801083961712423,-0.0,-10.02550593303195,-0.012137856535010469,-9.078916179761167,0.28387615034481917,3.690389954482649,46.00718479516283,293.15,296.10560374963967,3.565953155509248,0.0019487899435968261,0.0014763447281374142,0.0013363934154152436,8383.591473085455,7161.5885806842125,-0.0001804813307482452,0.0,0.28387615034481917
982.0,0.8,-800,-17.495097803595037,-4687.709959225705,26.74747044034869,-0.014851339298581585,-0.02119014249449189,-10.059556722862341,-0.012262771513666521,-9.16938751264839,0.4888786034349528,13.842679061611062,45.72709504005227,293.15,296.0957976709305,3.56577310254153,0.001949797603159842,0.0014763428459950276,0.0013369279212058736,8380.81954614653,7160.6767722351215,-0.00018077782515616442,0.5759428628428213,1.064821466277774
982.5,0.1,-100,-2.1957834187946266,-4696.4575081275025,26.704079820796117,-0.01529506257017941,-0.0341261485624831,-10.360121077420686,-0.012844180752048105,-9.601709699549412,0.8588803008330862,23.250256321874858,45.54183219713669,293.15,296.0881410126548,3.5654832532029177,0.0019506120483345096,0.0014763413247453503,0.0013373599378094852,8378.579124279066,7159.939799135434,-0.00018125512197124272,0.929600954695749,1.7884812555288352
983.0,0.4,-400,-8.706561979718572,-4697.5553998369,26.69863392938046,-0.014807745896283791,-0.00428451794530824,-10.030049065834023,-0.012326961212501465,-9.211528599401925,0.29119266848532593,5.302752609330261,45.94235944472418,293.15,296.07649887399583,3.5654468746482615,0.0019512479731084874,0.0014763401369424299,0.0013376972595464801,8376.829786430437,7159.3643651265875,-0.00018131502677681496,0.11671137838623259,0.4079040468715585
983.5,0.4,-400,-8.738068516514879,-4701.908680826758,26.67704027367679,-0.014728723909275519,-0.016997080133299727,-9.976534134327979,-0.01229169073913598,-9.182077888040276,0.41005870530162153,11.35472646050426,45.776706745203846,293.15,296.06626276601366,3.565302629028161,0.001952214912487091,0.0014763383308586528,0.0013382101656072387,8374.169874878726,7158.489403455473,-0.0001815525569895553,0.4633817916602446,0.8734404969618661
984.0,0.4,-400,-8.738338317362112,-4706.277715085016,26.655368476760835,-0.0146547576772901,-0.01706601643207977,-9.926443568236358,-0.012260674621950553,-9.155838488963525,0.4089288994659116,11.369776431246867,45.77529336501474,293.15,296.0560747246711,3.565157861424762,0.0019530650738003642,0.001476336742897101,0.001338661127580501,8371.831203036381,7157.720111626184,-0.00018179094675563082,0.4656692875530783,0.8745981870189898
984.5,0.4,-400,-8.738468723819881,-4710.646884243697,26.63369601069595,-0.01458377943771992,-0.017073937482841507,-9.878376780574873,-0.012231507175409244,-9.131008886727816,0.4069242238286711,11.351841515988273,45.77461024832122,293.15,296.0459271539071,3.565013089351449,0.0019539112429324784,0.0014763351623922874,0.00133910997192989,8369.503513111846,7156.954432231734,-0.00018202934388234456,0.46629435432427285,0.873218578152944
985.0,0.4,-400,-8.738609811049878,-4715.016118605607,26.612023221202346,-0.014515661662908477,-0.017081557135460102,-9.832247396923123,-0.012204080565405895,-9.10750712344131,0.40501672166969505,11.33507363947481,45.77387120480014,293.15,296.0358201383349,3.5648683151176312,0.001954754050775291,0.0014763335881658095,0.0013395570333074684,8367.185069612102,7156.191794392285,-0.0001822677445667742,0.46691201982836733,0.8719287414980623
985.5,0.4,-400,-8.738761798694824,-4719.385423511131,26.590350081790024,-0.014450290843304549,-0.017089168460771714,-9.787978537658498,-0.012178303134927192,-9.085263435541519,0.4032059024582183,11.31957043513035,45.773075089395604,293.15,296.02575378406095,3.5647235385463576,0.0019555934903012426,0.0014763320202307937,0.0013400023079855172,8364.875891868958,7155.432204466921,-0.00018250614910030974,0.467530284859501,0.8707361873177193
986.0,0.4,-400,-8.738924203305254,-4723.754804410479,26.56867656542421,-0.014387557976156547,-0.01709677183695178,-9.7454963755089,-0.012154088086418512,-9.064211781381657,0.40148684542563845,11.305268124950834,45.77222444024759,293.15,296.0157281824468,3.564578759457034,0.0019564295526976446,0.0014763304586037007,0.0013404457912894097,8362.576004124856,7154.675670430042,-0.0001827445577803337,0.46814916418596414,0.8696360096116026
986.5,0.4,-400,-8.739096559971188,-4728.124266512132,26.54700264626919,-0.014327358346552852,-0.017104366277252012,-9.70472998725707,-0.012131353174783943,-9.044289605613372,0.39985488297639865,11.292105732248887,45.771321698420365,293.15,296.0057434108009,3.5644339776770786,0.001957262230376453,0.0014763289032987037,0.001340887479194122,8360.285427253415,7153.922199147902,-0.00018298297089103894,0.46876863488890036,0.868623517865299
987.0,0.4,-400,-8.739278424802812,-4732.4938147921175,26.525328299642275,-0.014269591360163827,-0.017111950839596435,-9.665611240464212,-0.012110020467117502,-9.025437653861934,0.3983056063214058,11.280025655588648,45.77036919487153,293.15,295.9957995331955,3.5642891930416107,0.0019580915169168074,0.0014763273543277958,0.0013413273682937544,8358.004178917503,7153.171796430588,-0.000183221388703935,0.46938867487772107,0.8676942811991268
987.5,0.4,-400,-8.739469373973575,-4736.863454004519,26.503653501961715,-0.014214160382643708,-0.01711952463094107,-9.62807468470398,-0.012090016115419999,-9.007599797479816,0.3968348496106552,11.268973464347571,45.76936915543329,293.15,295.9858966012348,3.564144405393104,0.001958917406997174,0.0014763258117009162,0.0013417654557655377,8355.732273755895,7152.42446709344,-0.00018345981147842115,0.4700092630314656,0.8668441126421208
988.0,0.4,-400,-8.739669002792773,-4741.233188691505,26.4819782306969,-0.014160972585229161,-0.017127086804943834,-9.592057446993097,-0.012071270141366006,-8.99072286765634,0.39543867505443253,11.25889770473585,45.76832370564371,293.15,295.9760346547757,3.5639996145810553,0.0019597398963315618,0.0014763242754260717,0.0013422017393359986,8353.46972355874,7151.680215014755,-0.00018369823946233412,0.47063037915601746,0.86606905421045
988.5,0.4,-400,-8.739876924822205,-4745.603023192902,26.46030246432092,-0.014109938796296751,-0.01713463655972083,-9.557499131257531,-0.01205371623247745,-8.974756498380987,0.3941133590595609,11.24974971902605,45.76723487535119,293.15,295.9662137226053,3.563854820461664,0.0019605589816096506,0.0014763227455094445,0.001342636217249202,8351.21653743225,7150.939043189964,-0.00018393667289246988,0.471252003942443,0.865365363002004
989.0,0.4,-400,-8.740092771034751,-4749.972961655313,26.438626182265313,-0.014060973358651627,-0.01714217313571508,-9.524341721680111,-0.012037291549096031,-8.959652977785685,0.3928553793049139,11.241483477018248,45.76610460310291,293.15,295.9564338230778,3.5637100228975327,0.0019613746604405192,0.0014763212219555003,0.0013430688882369005,8348.97272195351,7150.20095378256,-0.00018417511199508158,0.471874118927259,0.8647294982321729
989.5,0.4,-400,-8.740316189012852,-4754.343008040831,26.41694936487683,-0.014013993992328324,-0.017149695813671897,-9.492529489781132,-0.012021936541579206,-8.945367107416885,0.3916614026860896,11.23405541882815,45.76493474032737,293.15,295.946694964713,3.563565221757377,0.0019621869312997603,0.0014763197047670867,0.0013434997514904826,8346.738281315946,7149.465948171944,-0.00018441355698635485,0.4724967064545374,0.864158109140627
990.0,0.4,-400,-8.740546842184909,-4758.713166135337,26.395271993376305,-0.013968921662692977,-0.017157203912715312,-9.462008905089307,-0.012007594777175213,-8.93185606901257,0.3905282740647883,11.227424308159128,45.763727055321226,293.15,295.93699714675955,3.5634204169157546,0.0019629957934797645,0.0014763181939455258,0.0013439288066346032,8344.513217466088,7148.734026998417,-0.00018465200807286065,0.47311974963975995,0.8636480237045483
990.5,0.4,-400,-8.740784409097786,-4763.08343955643,26.373594049819296,-0.013925680453644161,-0.017164696788519875,-9.432728549265688,-0.011994212776061825,-8.919079298381872,0.38945300576361075,11.221551095286348,45.76248323704938,293.15,295.9273403597252,3.5632756082527934,0.0019638012470429306,0.0014763166894907007,0.0013443560537023602,8342.297530232285,7148.005190205515,-0.00018489046545198774,0.47374323233533894,0.8631962380989497
991.0,0.4,-400,-8.741028582723587,-4767.453831760979,26.351915517058636,-0.013884197445717313,-0.017172173831572986,-9.404639033548484,-0.011981739856061028,-8.906998366006892,0.388432767751731,11.216398789042938,45.7612048987678,293.15,295.9177245858758,3.5631307956539517,0.001964603292777642,0.0014763151914011388,0.0013447814931119464,8340.09121744581,7147.2794370798465,-0.00018512892931235502,0.47436713909772577,0.8627999068494567
991.5,0.4,-400,-8.741279069799099,-4771.82434605234,26.33023637870863,-0.013844402598905075,-0.017179634465522786,-9.377692919391714,-0.011970127985567939,-8.895576864006443,0.38746487847122035,11.211932337154233,45.759893581477115,293.15,295.9081497997056,3.562985979009774,0.001965401932156804,0.001476313699674089,0.001345205125644654,8337.89427505491,7146.556766288615,-0.00018536739983420508,0.4749914551560282,0.8624563336272486
992.0,0.4,-400,-8.741535590196293,-4776.19498558724,26.308556619110913,-0.013806228640013027,-0.01718707814560736,-9.351844642175378,-0.011959331644256986,-8.884780299121243,0.3865467962577737,11.208118514317958,45.75855075721518,293.15,295.89861596838017,3.5628411582156607,0.0019661971672988096,0.0014763122143055943,0.0013456269524241692,8335.70669723219,7145.837175914931,-0.00018560587718977997,0.4756161663820692,0.8621629626398429
992.5,0.4,-400,-8.741797876322346,-4780.565753382338,26.286876223301896,-0.013769610954377112,-0.01719450435716054,-9.327050437869566,-0.011949307691151696,-8.874575991397759,0.38567611131320995,11.20492581747532,45.757177832196575,293.15,295.88912305215405,3.5626963331716563,0.0019669890009307205,0.0014763107352905613,0.0013460469748970423,8333.528476475894,7145.120663491141,-0.00018584436154367917,0.47624125926181465,0.8619173705750246
993.0,0.4,-400,-8.74206567254782,-4784.936652320499,26.265195176981653,-0.013734487481775658,-0.017201912614190962,-9.303268272539338,-0.011940015239666592,-8.86493297826602,0.3848505381904531,11.202324367761289,45.755776149805854,293.15,295.87967100476476,3.5625515037822373,0.0019677774363536034,0.0014763092626228244,0.0013464651948143004,8331.359603705265,7144.407226030185,-0.00018608285305320182,0.4768667208681075,0.8617172590585607
993.5,0.4,-400,-8.742338734661542,-4789.307685156773,26.243513466484263,-0.013700798616375246,-0.01720930245802985,-9.280457774581441,-0.011931415539250605,-8.855821923722315,0.384067908754747,11.20028581866213,45.75434699345197,293.15,295.87025977380426,3.5624066699561148,0.0019685624774097936,0.001476307796295206,0.0013468816142140827,8329.200068350583,7143.696860055215,-0.00018632135186867312,0.4774925388346475,0.8615604475893945
994.0,0.4,-400,-8.742616829351,-4793.678854524103,26.221831078749485,-0.013668487110555775,-0.01721667345604462,-9.258580169588246,-0.011923471863281203,-8.847215032343854,0.383326165587649,11.198783269944423,45.75289158929016,293.15,295.8608893010697,3.5622618316060475,0.0019693441284520485,0.0014763063362995762,0.0013472962354052784,8327.049858438042,7142.989561627524,-0.00018655985813375566,0.47811870133115275,0.8614448669188017
994.5,0.4,-400,-8.742899733706967,-4798.050162938779,26.20014800129574,-0.013637497982465914,-0.017224025200414498,-9.237598217738032,-0.011916149402877205,-8.839085967876786,0.3826233558029242,11.197791186953523,45.75141110881768,293.15,295.85155952289443,3.562116988648656,0.0019701223943144157,0.001476304882626906,0.0013477090609520734,8324.908960669865,7142.285326372888,-0.00018679837198574685,0.47874519703965457,0.8613685528425787
995.0,0.4,-400,-8.743187234751154,-4802.421612805632,26.178464222194282,-0.013607778427165847,-0.01723135730696516,-9.217476153614752,-0.011909415166315947,-8.831409776152944,0.3819576252458037,11.197285324909737,45.74990667134954,293.15,295.84227037046094,3.561972141004258,0.0019708972802847313,0.0014763034352673183,0.001348120093659362,8322.77736049998,7141.584149506467,-0.0001870368935558629,0.47937201513186845,0.8613296403776721
995.5,0.4,-400,-8.743479128985907,-4806.793206423008,26.1567797300446,-0.013579277731219565,-0.01723866941405927,-9.198179628363995,-0.011903237883757288,-8.824162812103854,0.38132721304923944,11.197242657858746,45.74837934637961,293.15,295.8330217700959,3.5618272885966986,0.001971668792078649,0.0014763019942101376,0.0013485293365589719,8320.655042205439,7140.88602585629,-0.0001872754229695094,0.4799991452475872,0.8613263582968267
996.0,0.4,-400,-8.743775221964754,-4811.164945987501,26.13509451395089,-0.013551947190604282,-0.017245961181540353,-9.179675654095446,-0.011897587916992797,-8.817322670653075,0.38073044652277666,11.197641311958849,45.746830155832704,293.15,295.8238136435497,3.5616824313531916,0.0019724369358151126,0.0014763005594439342,0.0013489367928966535,8318.541988953903,7140.190949885464,-0.00018751396034654024,0.4806265774740579,0.8613570239968346
996.5,0.4,-400,-8.744075327882896,-4815.536833598483,26.113408563499586,-0.013525740031809506,-0.017253232289726844,-9.161932550445533,-0.011892437173953503,-8.810868121279407,0.38016573635148176,11.198460502810997,45.745260076212936,293.15,295.8146459082602,3.5615375692041775,0.001973201717993156,0.0014762991309565693,0.0013493424661197722,8316.438182867467,7139.498915713161,-0.00018775250580150456,0.4812543023262872,0.861420038677769
997.0,0.4,-400,-8.744379269186668,-4819.908871262424,26.091721868737974,-0.01350061133600319,-0.017260482438454267,-9.144919893217262,-0.011887759027723821,-8.804779046055017,0.37963157208404874,11.199680476559708,45.743670040652844,293.15,295.8055184776024,3.561392702083169,0.001973963145469991,0.0014762977087352347,0.001349746359865687,8314.343605082924,7138.809917134444,-0.0001879910594438823,0.48188231072823656,0.8615138828122852
997.5,0.4,-400,-8.744686876201033,-4824.281060897018,26.070034420153686,-0.013476517966147024,-0.01726771134616277,-9.128608465017333,-0.011883528239822728,-8.799036380972725,0.37912651789074925,11.201282454513,45.74206094086843,293.15,295.7964312611244,3.561247829926627,0.0019747212254402676,0.0014762962927664922,0.001350148477950748,8312.258235808822,7138.123947639036,-0.00018822962137830947,0.4825105939948661,0.8616371118856154
998.0,0.4,-400,-8.744997986774315,-4828.6534043351185,26.048346208655165,-0.013453418496947431,-0.017274918749028038,-9.112970207813737,-0.011879720887525987,-8.79362206038694,0.3786492085733095,11.203248581047832,45.7404336290241,293.15,295.787384164771,3.561102952673817,0.0019754759654164776,0.001476294883036309,0.001350548824359903,8310.182054379373,7137.441000429051,-0.0001884681917047932,0.48313914381498524,0.8617883523882948
998.5,0.4,-400,-8.745312445939293,-4833.025903328506,26.026657225553045,-0.01343127314753312,-0.01728210440013311,-9.09797817733993,-0.011876314295015298,-8.78851896440195,0.3781983458101078,11.205561874584761,45.73878891951217,293.15,295.77837709109525,3.560958070266694,0.001976227373210385,0.0014762934795300947,0.0013509474032368466,8308.115039305536,7136.7610684358015,-0.0001887067705189165,0.48376795223487384,0.8619662980449816
999.0,0.4,-400,-8.745630105589898,-4837.398559551475,26.004967462542286,-0.013410043716754243,-0.017289268068679378,-9.083606499274483,-0.01187328696815166,-8.783710869050216,0.3777726946212906,11.208206181431102,45.73712759065057,293.15,295.76940993945817,3.560813182649783,0.0019769754569154696,0.0014762920822327318,0.0013513442188747065,8306.057168323308,7136.084144335679,-0.00018894535791203485,0.4843970116426403,0.8621697062639309
999.5,0.4,-400,-8.745950824172816,-4841.77137460427,25.98327691168517,-0.013389693521002147,-0.017296409539234697,-9.069830327127807,-0.011870618532681015,-8.779182399111999,0.3773710800395131,11.211166132306298,45.73545038630281,293.15,295.7604826062188,3.5606682897700566,0.0019777202248903074,0.001476290691128608,0.0013517392757072296,8304.008418439445,7135.410220565197,-0.00018918395397146313,0.48502631475327895,0.8623973947927921
1000.0,0.4,-400,-8.746274466393213,-4846.144350016357,25.96158556539506,-0.013370187334452615,-0.017303528611016725,-9.05662580177019,-0.011868289675690483,-8.77491898343531,0.37699238397303747,11.214427101376646,45.73375801742384,293.15,295.7515949849136,3.5605233915768393,0.0019784616857428166,0.0014762893062016448,0.0013521325783004247,8301.968765974801,7134.7392893352435,-0.00018942255878065436,0.48565585459439686,0.8626482385674343
1000.5,0.4,-400,-8.746600902934,-4850.517487249554,25.939893416420865,-0.013351491331639135,-0.017310625097209733,-9.043970012537873,-0.011866282090143163,-8.770906812622815,0.3766355422488613,11.217975167638707,45.7320511635351,293.15,295.7427469664267,3.5603784880216915,0.0019791998483153347,0.0014762879274353264,0.0013525241313446458,8299.938186605372,7134.071342644587,-0.0001896611724193705,0.48628562449257773,0.862921166741439
1001.0,0.4,-400,-8.746930010187935,-4854.890787701021,25.91820045783224,-0.013333573032266345,-0.017317698824313575,-9.031840959856277,-0.011864578422328636,-8.767132798959693,0.3762995418244247,11.221797078502147,45.73033047413234,293.15,295.73393843915096,3.5602335790583193,0.0019799347216705003,0.001476286554812725,0.0013529139396471048,8297.916655401139,7133.406372292649,-0.0001898997949638454,0.4869156180603559,0.8632151598847806
1001.5,0.4,-400,-8.747261670001988,-4859.264252706114,25.896506683005384,-0.013316401248177201,-0.017324749631522855,-9.020217519321859,-0.011863162222074983,-8.763584538462947,0.3759834181572447,11.22588021543319,45.72859657002911,293.15,295.7251692891411,3.5600886646424756,0.0019806663150778565,0.001476285188316527,0.0013533020081247641,8295.904146862917,7132.744369891629,-0.00019013842648694078,0.4875458291837699,0.8635292473410145
